avg_Number,avg_MendeleevNumber,avg_AtomicWeight,avg_MeltingT,avg_Column,avg_Row,avg_CovalentRadius,avg_Electronegativity,avg_NsValence,avg_NpValence,avg_NdValence,avg_NfValence,avg_NValence,avg_NsUnfilled,avg_NpUnfilled,avg_NdUnfilled,avg_NfUnfilled,avg_NUnfilled,avg_GSvolume_pa,avg_GSbandgap,avg_GSmagmom,avg_SpaceGroupNumber,dev_Number,dev_MendeleevNumber,dev_AtomicWeight,dev_MeltingT,dev_Column,dev_Row,dev_CovalentRadius,dev_Electronegativity,dev_NsValence,dev_NpValence,dev_NdValence,dev_NfValence,dev_NValence,dev_NsUnfilled,dev_NpUnfilled,dev_NdUnfilled,dev_NfUnfilled,dev_NUnfilled,dev_GSvolume_pa,dev_GSbandgap,dev_GSmagmom,dev_SpaceGroupNumber,range_Number,range_MendeleevNumber,range_AtomicWeight,range_MeltingT,range_Column,range_Row,range_CovalentRadius,range_Electronegativity,range_NsValence,range_NpValence,range_NdValence,range_NfValence,range_NValence,range_NsUnfilled,range_NpUnfilled,range_NdUnfilled,range_NfUnfilled,range_NUnfilled,range_GSvolume_pa,range_GSbandgap,range_GSmagmom,range_SpaceGroupNumber,max_Number,max_MendeleevNumber,max_AtomicWeight,max_MeltingT,max_Column,max_Row,max_CovalentRadius,max_Electronegativity,max_NsValence,max_NpValence,max_NdValence,max_NfValence,max_NValence,max_NsUnfilled,max_NpUnfilled,max_NdUnfilled,max_NfUnfilled,max_NUnfilled,max_GSvolume_pa,max_GSbandgap,max_GSmagmom,max_SpaceGroupNumber,min_Number,min_MendeleevNumber,min_AtomicWeight,min_MeltingT,min_Column,min_Row,min_CovalentRadius,min_Electronegativity,min_NsValence,min_NpValence,min_NdValence,min_NfValence,min_NValence,min_NsUnfilled,min_NpUnfilled,min_NdUnfilled,min_NfUnfilled,min_NUnfilled,min_GSvolume_pa,min_GSbandgap,min_GSmagmom,min_SpaceGroupNumber,mode_Number,mode_MendeleevNumber,mode_AtomicWeight,mode_MeltingT,mode_Column,mode_Row,mode_CovalentRadius,mode_Electronegativity,mode_NsValence,mode_NpValence,mode_NdValence,mode_NfValence,mode_NValence,mode_NsUnfilled,mode_NpUnfilled,mode_NdUnfilled,mode_NfUnfilled,mode_NUnfilled,mode_GSvolume_pa,mode_GSbandgap,mode_GSmagmom,mode_SpaceGroupNumber
22.00,51.33,48.95,553.53,9.33,3.33,125.67,2.10,1.33,1.33,3.33,0.00,6.00,0.67,0.67,0.00,0.00,1.33,18.23,0.00,0.00,155.33,16.67,32.89,39.28,454.26,5.56,1.11,39.78,0.89,0.44,1.78,4.44,0.00,3.33,0.44,0.89,0.00,0.00,0.44,7.35,0.00,0.00,95.56,39.00,85.00,91.87,1180.13,15.00,3.00,100.00,2.51,1.00,4.00,10.00,0.00,10.00,1.00,2.00,0.00,0.00,1.00,20.14,0.00,0.00,217.00,47.00,87.00,107.87,1234.93,16.00,5.00,166.00,3.44,2.00,4.00,10.00,0.00,11.00,1.00,2.00,0.00,0.00,2.00,29.24,0.00,0.00,229.00,8.00,2.00,16.00,54.80,1.00,2.00,66.00,0.93,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,9.11,0.00,0.00,12.00,8.00,2.00,16.00,54.80,1.00,2.00,66.00,0.93,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,9.11,0.00,0.00,12.00
18.22,67.67,41.19,388.90,12.00,2.89,102.56,2.98,1.78,3.33,0.22,1.56,6.89,0.22,0.67,0.89,0.00,1.78,25.18,1.31,0.00,82.44,12.30,33.78,30.51,470.47,6.67,1.19,60.74,1.33,0.35,2.22,0.40,2.77,2.62,0.35,0.44,1.58,0.00,1.38,21.30,0.88,0.00,89.93,63.00,90.00,159.49,2452.50,16.00,4.00,146.00,3.16,1.00,5.00,2.00,14.00,17.00,1.00,1.00,8.00,0.00,7.00,63.40,1.97,0.00,214.00,72.00,93.00,178.49,2506.00,17.00,6.00,203.00,3.98,2.00,5.00,2.00,14.00,18.00,1.00,1.00,8.00,0.00,8.00,73.11,1.97,0.00,229.00,9.00,3.00,19.00,53.50,1.00,2.00,57.00,0.82,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,9.71,0.00,0.00,15.00,9.00,93.00,19.00,53.50,17.00,2.00,57.00,3.98,2.00,5.00,0.00,0.00,7.00,0.00,1.00,0.00,0.00,1.00,9.71,1.97,0.00,15.00
36.71,53.71,83.53,1864.15,7.00,4.57,150.71,1.85,1.71,0.43,3.43,0.00,5.57,0.29,0.43,5.14,0.00,5.86,19.26,0.92,0.00,202.86,8.49,11.10,19.86,514.60,3.43,0.74,27.76,0.59,0.41,0.74,2.61,0.00,1.96,0.41,0.74,3.27,0.00,2.45,4.50,1.58,0.00,12.65,38.00,38.00,88.90,2173.95,11.00,3.00,104.00,1.71,1.00,3.00,8.00,0.00,5.00,1.00,3.00,8.00,0.00,5.00,9.56,6.44,0.00,31.00,45.00,82.00,102.91,2237.00,15.00,5.00,175.00,3.04,2.00,3.00,8.00,0.00,9.00,1.00,3.00,8.00,0.00,8.00,23.20,6.44,0.00,225.00,7.00,44.00,14.01,63.05,4.00,2.00,71.00,1.33,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,13.64,0.00,0.00,194.00,40.00,44.00,91.22,2128.00,4.00,5.00,175.00,1.33,2.00,0.00,2.00,0.00,4.00,0.00,0.00,8.00,0.00,8.00,23.20,0.00,0.00,194.00
17.71,65.14,44.12,2143.00,11.57,2.71,98.71,1.93,2.00,0.86,0.00,0.86,3.71,0.00,4.29,0.00,1.14,5.43,8.73,1.31,0.05,143.86,21.80,11.76,57.11,351.43,2.45,1.22,25.22,0.19,0.00,0.25,0.00,1.47,1.22,0.00,1.22,0.00,1.96,0.74,2.67,0.37,0.08,37.96,89.00,48.00,233.19,1435.00,10.00,5.00,103.00,0.76,0.00,1.00,0.00,6.00,5.00,0.00,5.00,0.00,8.00,3.00,10.91,1.52,0.32,155.00,94.00,72.00,244.00,2348.00,13.00,7.00,187.00,2.04,2.00,1.00,0.00,6.00,8.00,0.00,5.00,0.00,8.00,8.00,18.08,1.52,0.32,166.00,5.00,24.00,10.81,913.00,3.00,2.00,84.00,1.28,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,5.00,7.17,0.00,0.00,11.00,5.00,72.00,10.81,2348.00,13.00,2.00,84.00,2.04,2.00,1.00,0.00,0.00,3.00,0.00,5.00,0.00,0.00,5.00,7.17,1.52,0.00,166.00
19.74,76.00,49.65,436.96,1.42,2.26,67.84,2.01,1.21,0.00,0.42,0.00,1.63,0.79,0.00,1.68,0.00,2.47,12.04,6.20,0.00,200.53,29.58,25.26,76.80,667.81,0.67,1.99,58.17,0.30,0.33,0.00,0.67,0.00,1.00,0.33,0.00,2.66,0.00,2.33,8.56,2.61,0.00,10.31,89.00,76.00,231.03,2008.99,2.00,6.00,175.00,0.90,1.00,0.00,2.00,0.00,3.00,1.00,0.00,8.00,0.00,7.00,25.76,7.85,0.00,31.00,90.00,92.00,232.04,2023.00,3.00,7.00,206.00,2.20,2.00,0.00,2.00,0.00,4.00,1.00,0.00,8.00,0.00,8.00,32.37,7.85,0.00,225.00,1.00,16.00,1.01,14.01,1.00,1.00,31.00,1.30,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,6.62,0.00,0.00,194.00,1.00,92.00,1.01,14.01,1.00,1.00,31.00,2.20,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,6.62,7.85,0.00,194.00
58.33,56.67,142.45,1878.47,8.67,5.33,151.00,1.81,2.00,0.67,5.67,8.00,16.33,0.00,1.33,1.00,1.33,3.67,22.82,0.13,0.00,214.67,17.56,17.11,46.54,573.69,3.78,0.89,27.33,0.39,0.00,0.89,3.78,5.33,4.44,0.00,1.78,1.33,1.78,0.44,5.74,0.17,0.00,13.78,45.00,48.00,119.58,1527.60,11.00,2.00,72.00,0.98,0.00,2.00,10.00,14.00,11.00,0.00,4.00,3.00,4.00,1.00,17.03,0.38,0.00,31.00,77.00,79.00,192.22,2739.00,14.00,6.00,192.00,2.20,2.00,2.00,10.00,14.00,23.00,0.00,4.00,3.00,4.00,4.00,31.24,0.38,0.00,225.00,32.00,31.00,72.64,1211.40,3.00,4.00,120.00,1.22,2.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,3.00,14.21,0.00,0.00,194.00,32.00,31.00,72.64,1211.40,3.00,4.00,120.00,1.22,2.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,3.00,14.21,0.00,0.00,194.00
26.33,62.33,62.98,3131.00,10.33,3.33,114.67,2.11,2.00,1.33,0.00,3.67,7.00,0.00,2.67,0.00,1.00,3.67,14.00,3.00,0.00,194.00,27.11,19.56,67.96,922.67,4.89,1.78,51.56,0.59,0.00,0.89,0.00,4.89,4.00,0.00,1.78,0.00,1.33,0.44,11.15,2.00,0.00,0.00,61.00,44.00,152.92,2076.00,11.00,4.00,116.00,1.32,0.00,2.00,0.00,11.00,9.00,0.00,4.00,0.00,3.00,1.00,25.09,4.50,0.00,0.00,67.00,77.00,164.93,3823.00,14.00,6.00,192.00,2.55,2.00,2.00,0.00,11.00,13.00,0.00,4.00,0.00,3.00,4.00,30.73,4.50,0.00,194.00,6.00,33.00,12.01,1747.00,3.00,2.00,76.00,1.23,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3.00,5.64,0.00,0.00,194.00,6.00,77.00,12.01,3823.00,14.00,2.00,76.00,2.55,2.00,2.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,4.00,5.64,4.50,0.00,194.00
31.00,77.67,69.31,1183.39,13.00,4.00,126.33,2.57,1.67,3.00,5.00,0.00,9.67,0.33,1.00,1.67,0.00,3.00,23.65,1.22,0.00,121.00,10.00,18.44,24.83,1141.74,4.67,0.67,18.44,0.27,0.44,2.00,3.33,0.00,4.89,0.44,0.67,2.22,0.00,2.00,5.31,0.81,0.00,72.00,26.00,45.00,63.90,2630.20,11.00,2.00,49.00,0.80,1.00,5.00,10.00,0.00,11.00,1.00,2.00,5.00,0.00,5.00,13.79,2.20,0.00,165.00,42.00,95.00,95.96,2896.00,17.00,5.00,154.00,2.96,2.00,5.00,10.00,0.00,17.00,1.00,2.00,5.00,0.00,6.00,29.48,2.20,0.00,229.00,16.00,50.00,32.07,265.80,6.00,3.00,105.00,2.16,1.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,15.69,0.00,0.00,64.00,16.00,50.00,32.07,265.80,6.00,3.00,105.00,2.16,1.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,15.69,0.00,0.00,64.00
22.33,66.00,46.57,1787.78,11.22,3.56,116.67,1.92,2.00,0.56,5.33,0.00,7.89,0.00,1.44,1.33,0.00,2.78,12.22,0.34,0.40,218.89,7.56,6.67,16.16,124.49,1.63,0.59,9.78,0.03,0.00,0.74,3.56,0.00,2.82,0.00,1.93,0.89,0.00,1.04,3.65,0.46,0.27,11.75,23.00,17.00,47.88,661.00,4.00,2.00,40.00,0.14,0.00,2.00,8.00,0.00,7.00,0.00,5.00,2.00,0.00,3.00,13.27,1.52,0.60,61.00,28.00,78.00,58.69,2348.00,14.00,4.00,124.00,2.04,2.00,2.00,8.00,0.00,10.00,0.00,5.00,2.00,0.00,5.00,20.44,1.52,0.60,227.00,5.00,61.00,10.81,1687.00,10.00,2.00,84.00,1.90,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,7.17,0.00,0.00,166.00,28.00,61.00,58.69,1728.00,10.00,4.00,124.00,1.91,2.00,0.00,8.00,0.00,10.00,0.00,0.00,2.00,0.00,2.00,10.32,0.00,0.60,225.00
18.50,47.25,40.61,559.02,9.00,3.25,130.50,2.27,1.75,2.00,0.25,0.00,4.00,0.25,1.00,2.25,0.00,3.50,32.79,0.00,0.00,111.75,10.50,39.75,24.61,627.49,7.00,1.25,64.50,1.18,0.38,2.00,0.38,0.00,2.00,0.38,1.00,3.38,0.00,2.75,28.97,0.00,0.00,99.75,29.00,83.00,69.47,1759.20,15.00,3.00,154.00,2.62,1.00,4.00,1.00,0.00,5.00,1.00,2.00,9.00,0.00,8.00,81.62,0.00,0.00,217.00,37.00,87.00,85.47,1814.00,16.00,5.00,220.00,3.44,2.00,4.00,1.00,0.00,6.00,1.00,2.00,9.00,0.00,9.00,90.72,0.00,0.00,229.00,8.00,4.00,16.00,54.80,1.00,2.00,66.00,0.82,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,9.11,0.00,0.00,12.00,8.00,87.00,16.00,54.80,16.00,2.00,66.00,3.44,2.00,4.00,0.00,0.00,6.00,0.00,2.00,0.00,0.00,2.00,9.11,0.00,0.00,12.00
34.00,64.00,76.98,1738.67,10.00,4.33,134.67,1.98,1.67,1.00,7.33,0.00,10.00,0.33,1.00,2.67,0.00,4.00,15.39,0.00,0.00,192.33,6.67,13.33,16.06,578.89,3.33,0.44,10.44,0.28,0.44,1.33,1.78,0.00,3.33,0.44,1.33,1.78,0.00,0.67,4.52,0.00,0.00,17.56,19.00,32.00,46.13,1517.00,8.00,1.00,27.00,0.65,1.00,3.00,5.00,0.00,8.00,1.00,3.00,5.00,0.00,2.00,11.69,0.00,0.00,51.00,44.00,84.00,101.07,2607.00,15.00,5.00,146.00,2.20,2.00,3.00,10.00,0.00,15.00,1.00,3.00,5.00,0.00,5.00,22.18,0.00,0.00,217.00,25.00,52.00,54.94,1090.00,7.00,4.00,119.00,1.55,1.00,0.00,5.00,0.00,7.00,0.00,0.00,0.00,0.00,3.00,10.49,0.00,0.00,166.00,25.00,52.00,54.94,1090.00,7.00,4.00,119.00,1.55,1.00,0.00,5.00,0.00,7.00,0.00,0.00,0.00,0.00,3.00,10.49,0.00,0.00,166.00
48.75,24.75,115.45,1859.60,4.75,5.25,176.50,1.49,1.75,0.00,3.00,3.50,8.25,0.25,0.00,7.00,0.00,7.25,28.03,0.00,0.00,201.75,14.63,19.13,39.82,90.90,2.63,0.38,20.25,0.40,0.38,0.00,3.00,5.25,7.88,0.38,0.00,3.00,0.00,2.63,6.50,0.00,0.00,11.63,39.00,51.00,106.18,242.40,7.00,1.00,54.00,1.06,1.00,0.00,8.00,14.00,21.00,1.00,0.00,8.00,0.00,7.00,17.35,0.00,0.00,31.00,78.00,63.00,195.08,2041.40,10.00,6.00,190.00,2.28,2.00,0.00,9.00,14.00,24.00,1.00,0.00,9.00,0.00,9.00,32.37,0.00,0.00,225.00,39.00,12.00,88.91,1799.00,3.00,5.00,136.00,1.22,1.00,0.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,2.00,15.02,0.00,0.00,194.00,39.00,12.00,88.91,1799.00,3.00,5.00,190.00,1.22,2.00,0.00,1.00,0.00,3.00,0.00,0.00,9.00,0.00,9.00,32.37,0.00,0.00,194.00
12.00,72.50,25.49,493.63,13.50,2.50,85.25,3.33,2.00,3.75,0.25,0.00,6.00,0.00,0.75,2.25,0.00,3.00,12.84,1.48,0.00,59.75,4.50,30.75,9.73,660.19,5.25,0.75,42.38,0.98,0.00,1.88,0.38,0.00,1.50,0.00,0.38,3.38,0.00,3.00,4.70,0.74,0.00,67.13,12.00,82.00,25.96,1760.50,14.00,2.00,113.00,2.62,0.00,5.00,1.00,0.00,4.00,0.00,1.00,9.00,0.00,8.00,12.53,1.97,0.00,179.00,21.00,93.00,44.96,1814.00,17.00,4.00,170.00,3.98,2.00,5.00,1.00,0.00,7.00,0.00,1.00,9.00,0.00,9.00,22.24,1.97,0.00,194.00,9.00,11.00,19.00,53.50,3.00,2.00,57.00,1.36,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,9.71,0.00,0.00,15.00,9.00,93.00,19.00,53.50,17.00,2.00,57.00,3.98,2.00,5.00,0.00,0.00,7.00,0.00,1.00,0.00,0.00,1.00,9.71,1.97,0.00,15.00
11.20,77.40,23.48,1692.96,14.00,2.40,83.20,2.57,2.00,2.00,2.00,0.00,6.00,0.00,2.80,0.00,0.00,2.80,10.96,4.37,0.00,194.00,7.52,3.68,16.76,1704.04,0.80,0.64,15.52,0.38,0.00,0.80,3.20,0.00,2.40,0.00,1.12,0.00,0.00,1.12,4.25,1.75,0.00,0.00,24.00,13.00,53.37,3759.95,3.00,2.00,51.00,1.39,0.00,3.00,10.00,0.00,8.00,0.00,4.00,0.00,0.00,4.00,9.13,6.44,0.00,0.00,30.00,82.00,65.38,3823.00,15.00,4.00,122.00,3.04,2.00,3.00,10.00,0.00,12.00,0.00,4.00,0.00,0.00,4.00,14.77,6.44,0.00,194.00,6.00,69.00,12.01,63.05,12.00,2.00,71.00,1.65,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,5.64,0.00,0.00,194.00,6.00,77.00,12.01,63.05,14.00,2.00,71.00,2.55,2.00,2.00,0.00,0.00,4.00,0.00,3.00,0.00,0.00,3.00,5.64,4.50,0.00,194.00
42.60,59.80,98.91,1569.40,10.20,4.80,145.80,2.00,1.60,1.20,7.40,0.00,10.20,0.40,1.20,2.60,0.00,4.20,21.71,0.00,0.00,195.20,7.68,19.36,19.19,534.08,3.84,0.64,24.48,0.36,0.48,1.44,2.56,0.00,3.84,0.48,1.44,2.56,0.00,1.92,6.45,0.00,0.00,23.84,24.00,71.00,63.98,1147.00,12.00,2.00,88.00,1.18,1.00,3.00,9.00,0.00,12.00,1.00,3.00,9.00,0.00,6.00,23.26,0.00,0.00,59.00,57.00,84.00,138.91,2237.00,15.00,6.00,207.00,2.28,2.00,3.00,10.00,0.00,15.00,1.00,3.00,9.00,0.00,9.00,36.90,0.00,0.00,225.00,33.00,13.00,74.92,1090.00,3.00,4.00,119.00,1.10,1.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,13.64,0.00,0.00,166.00,33.00,59.00,74.92,1090.00,9.00,4.00,119.00,2.18,1.00,0.00,8.00,0.00,9.00,0.00,0.00,0.00,0.00,3.00,13.64,0.00,0.00,166.00
45.20,38.80,109.34,711.98,7.20,5.00,170.00,1.61,2.00,1.20,2.00,0.00,5.20,0.00,1.20,0.00,0.00,1.20,46.63,0.00,0.00,168.00,14.88,35.76,37.34,345.63,6.24,1.20,54.00,0.87,0.00,1.44,3.20,0.00,3.84,0.00,1.44,0.00,0.00,1.44,20.35,0.00,0.00,73.20,48.00,78.00,121.33,945.20,14.00,4.00,149.00,2.55,0.00,4.00,10.00,0.00,12.00,0.00,4.00,0.00,0.00,4.00,54.49,0.00,0.00,217.00,56.00,87.00,137.33,1000.00,16.00,6.00,215.00,3.44,2.00,4.00,10.00,0.00,14.00,0.00,4.00,0.00,0.00,4.00,63.59,0.00,0.00,229.00,8.00,9.00,16.00,54.80,2.00,2.00,66.00,0.89,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,9.11,0.00,0.00,12.00,56.00,9.00,137.33,1000.00,2.00,6.00,215.00,0.89,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,63.59,0.00,0.00,229.00
20.00,73.86,43.17,799.35,13.14,3.14,103.71,2.56,1.43,1.71,5.71,0.00,8.86,0.57,0.86,0.00,0.00,1.43,10.23,0.00,0.00,133.71,10.29,11.27,23.29,638.19,2.45,0.98,32.33,0.75,0.49,1.96,4.90,0.00,2.45,0.49,0.98,0.00,0.00,0.49,0.96,0.00,0.00,104.33,21.00,23.00,47.55,1302.97,5.00,2.00,66.00,1.54,1.00,4.00,10.00,0.00,5.00,1.00,2.00,0.00,0.00,1.00,1.97,0.00,0.00,213.00,29.00,87.00,63.55,1357.77,16.00,4.00,132.00,3.44,2.00,4.00,10.00,0.00,11.00,1.00,2.00,0.00,0.00,2.00,11.07,0.00,0.00,225.00,8.00,64.00,16.00,54.80,11.00,2.00,66.00,1.90,1.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,9.11,0.00,0.00,12.00,29.00,64.00,63.55,1357.77,11.00,4.00,132.00,1.90,1.00,0.00,10.00,0.00,11.00,1.00,0.00,0.00,0.00,1.00,11.07,0.00,0.00,225.00
18.83,68.17,42.51,578.87,12.00,3.00,103.50,2.75,2.00,2.67,0.67,0.17,5.50,0.00,1.33,2.67,2.17,6.17,14.45,0.00,0.00,78.50,14.44,25.11,35.35,698.76,5.33,1.33,50.00,0.92,0.00,1.78,0.89,0.28,0.67,0.00,0.89,3.56,3.61,5.56,7.60,0.00,0.00,88.67,50.00,72.00,124.12,2128.20,13.00,4.00,138.00,2.32,0.00,4.00,3.00,1.00,2.00,0.00,2.00,9.00,13.00,20.00,28.14,0.00,0.00,217.00,58.00,87.00,140.12,2183.00,16.00,6.00,204.00,3.44,2.00,4.00,3.00,1.00,6.00,0.00,2.00,9.00,13.00,22.00,37.24,0.00,0.00,229.00,8.00,15.00,16.00,54.80,3.00,2.00,66.00,1.12,2.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,9.11,0.00,0.00,12.00,8.00,87.00,16.00,54.80,16.00,2.00,66.00,3.44,2.00,4.00,0.00,0.00,6.00,0.00,2.00,0.00,0.00,2.00,9.11,0.00,0.00,12.00
17.00,68.67,37.76,273.88,12.33,2.89,102.33,3.01,1.78,3.33,0.56,0.00,5.67,0.22,0.67,0.56,0.00,1.44,27.80,1.31,0.00,85.00,10.67,32.44,25.02,293.84,6.22,1.19,60.44,1.30,0.35,2.22,0.99,0.00,2.07,0.35,0.44,0.99,0.00,0.79,27.97,0.88,0.00,93.33,28.00,89.00,66.47,1465.50,16.00,3.00,163.00,3.16,1.00,5.00,5.00,0.00,6.00,1.00,1.00,5.00,0.00,4.00,81.02,1.97,0.00,214.00,37.00,93.00,85.47,1519.00,17.00,5.00,220.00,3.98,2.00,5.00,5.00,0.00,7.00,1.00,1.00,5.00,0.00,5.00,90.72,1.97,0.00,229.00,9.00,4.00,19.00,53.50,1.00,2.00,57.00,0.82,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,9.71,0.00,0.00,15.00,9.00,93.00,19.00,53.50,17.00,2.00,57.00,3.98,2.00,5.00,0.00,0.00,7.00,0.00,1.00,0.00,0.00,1.00,9.71,1.97,0.00,15.00
40.00,51.50,95.78,1346.50,2.50,4.50,165.00,1.28,2.00,0.00,0.00,6.00,8.00,0.00,0.00,0.00,1.00,1.00,26.74,0.00,0.00,194.00,28.00,16.50,71.48,423.50,0.50,1.50,24.00,0.04,0.00,0.00,0.00,6.00,6.00,0.00,0.00,0.00,1.00,1.00,3.85,0.00,0.00,0.00,56.00,33.00,142.95,847.00,1.00,3.00,48.00,0.07,0.00,0.00,0.00,12.00,12.00,0.00,0.00,0.00,2.00,2.00,7.70,0.00,0.00,0.00,68.00,68.00,167.26,1770.00,3.00,6.00,189.00,1.31,2.00,0.00,0.00,12.00,14.00,0.00,0.00,0.00,2.00,2.00,30.59,0.00,0.00,194.00,12.00,35.00,24.31,923.00,2.00,3.00,141.00,1.24,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,22.89,0.00,0.00,194.00,12.00,35.00,24.31,923.00,2.00,3.00,141.00,1.24,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,22.89,0.00,0.00,194.00
33.33,61.33,75.09,1391.36,9.33,4.33,141.00,1.80,2.00,0.67,6.67,0.00,9.33,0.00,1.33,3.33,0.00,4.67,20.10,0.00,0.20,186.67,11.11,12.44,29.08,590.85,3.56,0.44,12.67,0.18,0.00,0.89,3.11,0.00,3.56,0.00,1.78,3.11,0.00,2.22,8.79,0.00,0.27,30.44,28.00,37.00,70.84,1435.92,10.00,1.00,36.00,0.42,0.00,2.00,8.00,0.00,10.00,0.00,4.00,8.00,0.00,6.00,22.97,0.00,0.60,84.00,50.00,80.00,118.71,1941.00,14.00,5.00,160.00,1.96,2.00,2.00,10.00,0.00,14.00,0.00,4.00,8.00,0.00,8.00,33.29,0.00,0.60,225.00,22.00,43.00,47.87,505.08,4.00,4.00,124.00,1.54,2.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,10.32,0.00,0.00,141.00,22.00,43.00,47.87,505.08,4.00,4.00,124.00,1.54,2.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,10.32,0.00,0.00,141.00
49.00,50.00,122.52,954.03,9.00,4.50,135.50,2.27,2.00,1.50,0.50,1.00,5.00,0.00,1.50,4.50,6.00,12.00,19.97,3.22,0.00,166.50,42.00,32.00,108.52,890.98,6.00,2.50,64.50,0.77,0.00,1.50,0.50,1.00,0.00,0.00,1.50,4.50,6.00,9.00,5.21,3.22,0.00,27.50,84.00,64.00,217.03,1781.95,12.00,5.00,129.00,1.54,0.00,3.00,1.00,2.00,0.00,0.00,3.00,9.00,12.00,18.00,10.41,6.44,0.00,55.00,91.00,82.00,231.04,1845.00,15.00,7.00,200.00,3.04,2.00,3.00,1.00,2.00,5.00,0.00,3.00,9.00,12.00,21.00,25.18,6.44,0.00,194.00,7.00,18.00,14.01,63.05,3.00,2.00,71.00,1.50,2.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,3.00,14.77,0.00,0.00,139.00,7.00,18.00,14.01,63.05,3.00,2.00,71.00,1.50,2.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,3.00,14.77,0.00,0.00,139.00
60.00,56.50,145.52,2468.70,8.00,5.50,145.00,2.22,1.00,0.00,7.00,7.00,15.00,1.00,0.00,3.00,0.00,4.00,15.36,0.00,0.00,227.00,18.00,6.50,49.56,427.30,2.00,0.50,9.00,0.06,0.00,0.00,2.00,7.00,9.00,0.00,0.00,2.00,0.00,2.00,0.34,0.00,0.00,2.00,36.00,13.00,99.12,854.60,4.00,1.00,18.00,0.12,0.00,0.00,4.00,14.00,18.00,0.00,0.00,4.00,0.00,4.00,0.67,0.00,0.00,4.00,78.00,63.00,195.08,2896.00,10.00,6.00,154.00,2.28,1.00,0.00,9.00,14.00,24.00,1.00,0.00,5.00,0.00,6.00,15.69,0.00,0.00,229.00,42.00,50.00,95.96,2041.40,6.00,5.00,136.00,2.16,1.00,0.00,5.00,0.00,6.00,1.00,0.00,1.00,0.00,2.00,15.02,0.00,0.00,225.00,42.00,50.00,95.96,2041.40,6.00,5.00,136.00,2.16,1.00,0.00,5.00,0.00,6.00,1.00,0.00,1.00,0.00,2.00,15.02,0.00,0.00,225.00
57.18,73.94,138.79,1474.67,12.59,5.29,144.65,2.02,2.00,2.12,8.47,3.29,15.88,0.00,2.12,0.94,0.00,3.06,29.33,0.00,0.00,176.29,8.86,15.61,24.21,861.80,3.41,0.42,8.28,0.13,0.00,1.25,2.16,5.04,2.88,0.00,1.25,1.44,0.00,0.44,7.17,0.00,0.00,14.53,25.00,76.00,68.47,2402.22,13.00,1.00,76.00,1.31,0.00,3.00,10.00,14.00,20.00,0.00,3.00,4.00,0.00,4.00,49.50,0.00,0.00,63.00,76.00,85.00,190.23,3306.00,15.00,6.00,215.00,2.20,2.00,3.00,10.00,14.00,22.00,0.00,3.00,4.00,0.00,4.00,63.59,0.00,0.00,229.00,51.00,9.00,121.76,903.78,2.00,5.00,139.00,0.89,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,14.09,0.00,0.00,166.00,51.00,85.00,121.76,903.78,15.00,5.00,139.00,2.05,2.00,3.00,10.00,0.00,15.00,0.00,3.00,0.00,0.00,3.00,31.56,0.00,0.00,166.00
